534	0	2	407	407
2	27	0	649	649
9	9	34	467	467
1592	9	2	1352	1352
9	36	22	1106	1106
40	9	2	38	38
0	9	9	680	680
14	62	10	756	756
1721	36	9	1593	1593
55	30	179	753	753
10	54	20	1784	1784
1444	0	1	1451	1451
291	2	285	1817	1817
550	15	2	1317	1317
9	23	2	1798	1798
10	9	2	1606	1606
62	88	10	706	706
10	9	9	818	818
22	33	9	1184	1184
2	38	0	1345	1345
2	74	26	1090	1090
9	9	169	1412	1412
1902	16	40	1638	1638
0	9	9	34	34
300	49	1	1672	1672
72	9	0	1224	1224
0	9	35	1057	1057
2	44	2643	1639	1639
71	16	2	1223	1223
0	9	2	1509	1509
22	108	10	1031	1031
55	30	1	592	592
9	9	249	1852	1852
2	9	9	1486	1486
2	101	41	1096	1096
33	47	610	1251	1251
969	67	2	859	859
2	36	93	246	246
1008	96	2	1613	1613
2	101	105	319	319
218	57	1751	536	536
22	74	9	795	795
1561	3	229	1023	1023
17	13	9	1267	1267
20	36	2	1320	1320
13	30	2	1087	1087
2	0	0	1583	1583
9	44	1673	389	389
84	1	53	932	932
93	30	2	1088	1088
75	8	9	1037	1037
1704	47	1670	1241	1241
9	15	459	223	223
2	8	0	1055	1055
1493	57	24	311	311
105	18	2	345	345
10	9	2	52	52
10	74	2	1587	1587
758	75	40	1386	1386
2151	28	13	1097	1097
232	36	2	1092	1092
105	8	9	1803	1803
17	36	1	1180	1180
623	57	110	342	342
22	26	9	1252	1252
35	45	10	1527	1527
4	23	13	1176	1176
105	9	6	886	886
9	1	25	1609	1609
10	5	1243	1823	1823
1146	9	9	1702	1702
75	87	2	1352	1352
2	9	55	1652	1652
105	43	2	583	583
110	46	52	722	722
55	0	2	306	306
2	36	93	1202	1202
10	20	2	764	764
2	34	0	1644	1644
9	54	2	1658	1658
20	1	238	1789	1789
424	79	2	203	203
377	1	297	273	273
22	64	1	1363	1363
2	9	10	117	117
105	41	2	1343	1343
10	122	20	111	111
1971	43	0	848	848
0	9	2	1186	1186
15	21	1806	1807	1807
13	30	2	1391	1391
10	97	162	1004	1004
488	93	20	1688	1688
34	13	9	346	346
71	8	2	554	554
1840	19	159	535	535
1380	9	2589	1492	1492
294	20	6	949	949
2	43	219	1337	1337
20	36	218	901	901
9	35	2752	1137	1137
2	15	20	1301	1301
432	10	76	1456	1456
2	0	1444	963	963
9	58	13	21	21
9	35	101	648	648
9	45	22	1775	1775
192	1	2	1051	1051
903	0	2	452	452
0	43	70	1080	1080
2	68	32	1600	1600
100	45	2	1477	1477
9	26	12	266	266
2	20	10	720	720
110	9	651	566	566
5	39	428	209	209
10	15	9	7	7
9	44	13	1398	1398
2453	57	218	1603	1603
372	9	499	1054	1054
9	9	22	728	728
9	87	58	982	982
2	36	159	1584	1584
10	20	55	887	887
488	16	105	1622	1622
9	76	22	1191	1191
488	209	2	968	968
1	87	55	1708	1708
1331	51	242	276	276
2	8	1402	520	520
2	36	2003	1560	1560
22	9	9	699	699
10	74	2	1806	1806
1307	9	2	426	426
317	9	41	1342	1342
41	3	35	496	496
30	16	13	1007	1007
2	8	10	1818	1818
0	5	93	1399	1399
2093	23	668	1097	1097
9	24	0	1552	1552
249	72	9	354	354
142	46	118	997	997
2	9	0	1463	1463
532	0	105	1378	1378
0	8	35	1020	1020
2	36	93	254	254
9	20	22	1217	1217
10	15	55	1170	1170
10	0	2	892	892
2	9	896	1591	1591
9	30	630	1822	1822
55	1	1	178	178
105	36	0	814	814
488	43	2	1417	1417
1011	9	20	1848	1848
10	108	458	712	712
699	54	55	1160	1160
2	20	105	894	894
2481	1	244	1453	1453
9	36	22	1641	1641
46	26	949	1191	1191
148	5	1	413	413
9	88	10	817	817
46	88	9	1459	1459
52	44	1458	1554	1554
2570	3	275	1434	1434
9	9	81	1214	1214
40	3	163	1733	1733
2	39	0	1315	1315
35	6	1466	495	495
2468	17	2	1216	1216
1524	2	118	1637	1637
2100	57	2242	974	974
488	5	2	1784	1784
694	1	55	548	548
9	100	93	234	234
9	96	2	1798	1798
2	1	10	536	536
105	26	1849	602	602
300	7	1	1846	1846
2	139	100	1639	1639
488	8	55	678	678
9	2	2	1708	1708
28	8	1	1567	1567
9	47	10	1493	1493
55	74	0	1150	1150
830	45	707	105	105
70	36	9	1660	1660
9	38	930	1497	1497
774	73	2	553	553
2119	9	9	1064	1064
55	74	1	254	254
9	35	13	1387	1387
22	6	41	713	713
22	45	9	802	802
1	8	70	1584	1584
105	5	2	317	317
0	9	12	1264	1264
2	9	291	815	815
9	64	14	1713	1713
957	9	796	336	336
488	57	20	1260	1260
41	26	193	840	840
45	15	2	1112	1112
