53	57	47	1	0
2	36	43	1	1
2	48	43	1	1
76	9	16	1	6
77	26	1177	1	6
10	8	9	1	5
32	8	179	1	3
32	10	179	1	3
10	71	40	1	4
40	43	10	1	4
40	72	10	1	4
40	3	10	1	4
0	8	2	1	4
2	9	46	1	4
46	48	2	1	4
10	9	9	1	5
40	9	10	1	5
10	70	9	1	5
52	69	9	1	5
10	15	9	1	5
78	17	1535	1	10
10	30	70	1	10
79	9	9	1	5
2	0	0	1	0
33	57	48	1	0
12	73	2	1	0
47	59	53	1	0
10	0	2	1	0
48	57	33	1	0
10	44	2	2	0
10	20	9	2	5
9	39	10	2	5
2	0	0	2	0
97	47	98	2	0
98	47	97	2	0
2	0	10	2	0
99	47	96	2	0
71	44	2	2	0
96	47	99	2	0
22	82	9	3	8
43	3	2	3	1
2	48	0	3	0
2	0	0	3	0
116	5	2	3	0
10	21	2	3	0
79	9	122	3	5
10	8	9	3	5
122	9	79	3	5
121	43	9	3	5
10	9	79	3	5
41	79	77	3	7
96	47	99	3	0
9	43	1	3	7
1	3	179	3	3
1	2	328	3	3
1	24	328	3	3
1	8	14	3	3
42	9	179	3	3
33	47	115	3	4
2	9	46	3	4
1	27	9	3	7
2	23	9	3	4
46	8	2	3	4
2	72	9	3	4
24	21	2	3	4
9	8	2	3	4
47	57	117	3	0
10	48	2	3	0
10	2	2	3	0
2	36	116	3	4
117	47	47	3	0
115	47	33	3	4
2	2	0	3	0
99	47	96	3	0
2	23	10	3	0
10	0	2	3	0
2	5	116	3	0
2	34	10	4	4
10	0	2	4	4
10	39	2	4	4
2	20	9	4	4
9	8	2	4	4
9	9	58	4	4
2	28	2750	4	4
10	0	2	4	0
47	47	134	4	0
53	1	47	4	0
48	57	123	4	0
135	0	10	4	0
2	43	92	4	0
10	20	2	4	0
53	57	47	4	0
71	9	2	4	0
2	0	0	4	0
133	2	282	4	4
92	20	2	4	0
10	54	2	4	0
134	59	47	4	0
1	9	179	4	6
124	9	179	4	6
136	1	192	4	6
124	1	136	4	6
0	44	2	4	0
2	20	10	4	4
10	15	2	4	4
9	15	2	4	4
2	76	10	4	4
