0	0	2	0	0
43	9	2	0	1
2	19	43	0	1
2	1	43	0	1
45	8	10	0	2
45	39	9	0	2
1	34	428	0	3
2	5	97	0	1
53	57	47	0	0
2	48	282	0	0
2	43	0	0	0
2	0	10	0	0
2	9	0	0	0
52	8	40	0	4
9	8	10	0	4
2	39	0	0	0
40	8	52	0	4
2	20	43	0	1
1	27	428	0	3
10	9	9	0	5
37	21	40	0	5
10	15	9	0	5
10	21	9	0	5
40	46	37	0	5
1	1	179	0	6
9	3	1	0	7
1	9	179	0	6
37	21	24	0	5
46	2	24	0	5
37	9	40	0	5
1	27	55	0	3
1	60	428	0	3
1	24	428	0	3
1	6	76	0	6
43	43	2	0	1
46	48	2	0	4
44	20	9	0	8
17	30	349	0	9
17	55	9	0	9
1	23	428	0	3
2	9	43	0	1
1	19	428	0	3
1	12	428	0	3
1	30	428	0	3
1	56	428	0	3
1	29	428	0	3
1	32	428	0	3
45	34	9	0	2
11	9	9	0	8
2	43	10	0	0
2	0	0	0	0
2	48	10	0	0
45	34	10	0	2
47	57	53	0	0
10	0	2	0	0
10	44	2	0	0
10	20	2	0	0
1	20	179	0	3
48	57	51	0	0
10	58	70	0	10
49	0	47	0	0
50	57	97	0	0
42	9	179	0	3
51	59	48	0	0
79	9	9	1	5
10	8	9	1	5
10	15	9	1	5
53	57	47	1	0
52	69	9	1	5
75	9	9	1	11
32	8	179	1	3
33	57	48	1	0
2	0	0	1	0
10	0	2	1	0
32	10	179	1	3
48	57	33	1	0
10	70	9	1	5
10	30	70	1	10
71	9	9	1	12
78	17	1535	1	10
10	71	40	1	4
40	43	10	1	4
40	72	10	1	4
40	3	10	1	4
0	8	2	1	4
2	9	46	1	4
46	48	2	1	4
2	36	43	1	1
47	59	53	1	0
40	9	10	1	5
10	9	9	1	5
2	48	43	1	1
12	73	2	1	0
77	26	1177	1	6
76	9	16	1	6
71	44	2	2	0
99	47	96	2	0
2	0	10	2	0
9	39	10	2	5
10	20	9	2	5
9	36	13	2	13
98	47	97	2	0
97	47	98	2	0
96	47	99	2	0
10	44	2	2	0
9	43	162	2	14
2	0	0	2	0
9	81	62	3	15
117	47	47	3	0
10	48	2	3	0
10	2	2	3	0
2	48	0	3	0
2	0	0	3	0
10	21	2	3	0
62	72	9	3	15
22	80	9	3	15
116	5	2	3	0
47	57	117	3	0
115	47	33	3	4
33	47	115	3	4
9	43	1	3	7
43	3	2	3	1
1	27	9	3	7
41	79	77	3	7
96	47	99	3	0
2	2	0	3	0
99	47	96	3	0
2	23	10	3	0
10	0	2	3	0
22	82	9	3	8
2	9	46	3	4
2	23	9	3	4
2	36	116	3	4
46	8	2	3	4
2	72	9	3	4
2	5	116	3	0
24	21	2	3	4
62	45	9	3	15
9	8	2	3	4
9	36	62	3	15
42	9	179	3	3
121	43	9	3	5
122	9	79	3	5
1	8	14	3	3
1	24	328	3	3
1	2	328	3	3
1	3	179	3	3
10	8	9	3	5
79	9	122	3	5
10	9	79	3	5
2	43	615	3	16
9	20	62	3	15
2	28	2750	4	4
9	9	58	4	4
9	8	2	4	4
2	20	9	4	4
10	8	9	4	5
10	39	2	4	4
106	62	125	4	17
0	9	2	4	0
24	1	46	4	5
10	0	2	4	4
79	63	46	4	5
10	39	9	4	5
22	87	9	4	8
62	81	9	4	8
34	64	881	4	18
125	62	106	4	17
46	9	24	4	5
133	2	282	4	4
134	79	47	4	0
133	9	2	4	4
2	5	10	4	4
97	43	50	4	0
47	57	53	4	0
71	54	2	4	0
50	57	97	4	0
47	1	53	4	0
71	9	2	4	0
53	57	47	4	0
10	20	2	4	0
2	43	92	4	0
135	0	10	4	0
47	47	134	4	0
53	1	47	4	0
2	0	0	4	0
10	0	2	4	0
48	57	123	4	0
0	44	2	4	0
46	1	24	4	5
2	43	10	4	0
9	9	2	4	4
134	59	47	4	0
22	82	9	4	8
97	47	50	4	0
1	9	179	4	6
92	20	2	4	0
124	9	179	4	6
136	1	192	4	6
3	9	276	4	14
2	76	10	4	4
9	15	2	4	4
10	15	2	4	4
9	30	22	4	19
9	36	17	4	19
1	54	12	4	3
1	39	179	4	3
1	24	328	4	3
9	5	17	4	19
1	2	328	4	3
2	20	10	4	4
1	9	17	4	17
1	86	126	4	17
119	1	126	4	17
126	1	125	4	17
125	1	126	4	17
124	1	136	4	6
9	15	14	4	14
1	9	179	4	3
46	72	24	4	5
10	54	2	4	0
2	2	10	4	0
10	9	2	4	0
0	0	2	4	0
123	57	48	4	0
10	44	2	4	0
47	47	53	4	0
2	0	10	4	0
2	34	10	4	4
1	87	19	5	20
166	3	165	5	21
165	3	166	5	21
9	24	0	5	4
164	43	9	5	8
10	21	9	5	8
10	54	2	5	4
10	39	9	5	4
2	2	43	5	1
133	9	2	5	4
133	36	2	5	4
46	47	24	5	4
9	9	750	5	4
2	39	133	5	4
40	9	2	5	4
133	48	2	5	4
40	61	133	5	4
9	9	34	5	8
40	9	10	5	8
10	9	9	5	8
2	0	9	5	4
24	47	46	5	4
10	15	9	5	22
24	36	40	5	5
1	8	179	5	3
9	5	17	5	19
2	36	70	5	10
40	9	24	5	5
9	39	1	5	7
9	9	1	5	7
1	9	9	5	7
9	12	17	5	19
139	45	9	5	15
167	16	1	5	17
71	9	2	5	0
10	15	9	5	5
10	9	9	5	5
53	1	47	5	0
47	1	53	5	0
10	20	2	5	0
10	26	9	5	12
24	9	40	5	5
10	44	2	5	5
40	23	24	5	5
10	3	9	6	5
46	46	116	6	4
157	36	2	6	16
40	1	79	6	5
10	8	2	6	4
9	9	2	6	4
177	46	116	6	4
9	10	2	6	4
149	26	22	6	15
40	8	116	6	4
9	9	10	6	5
167	67	9	6	9
9	8	17	6	9
17	38	9	6	9
17	28	9	6	9
9	6	17	6	9
28	47	1902	6	5
178	47	1902	6	5
79	100	40	6	5
10	39	9	6	5
2	34	10	6	4
116	8	40	6	4
46	8	2	6	4
40	47	173	6	5
10	0	2	6	4
116	74	2	6	4
46	8	116	6	4
46	48	24	6	5
0	8	9	6	5
10	9	128	6	5
37	34	24	6	5
10	8	9	6	5
40	9	24	6	5
10	44	179	6	3
10	30	179	6	3
10	67	179	6	3
1	0	179	6	3
10	24	14	6	3
179	9	10	6	3
58	44	179	6	3
16	3	179	6	3
1	9	10	6	3
10	21	179	6	3
10	9	9	6	5
10	17	179	6	3
14	36	179	6	3
2	44	43	6	1
174	9	174	6	6
174	9	1	6	6
1	33	67	6	6
1	9	174	6	6
46	9	24	6	5
0	21	9	6	5
173	47	40	6	5
40	72	24	6	5
14	3	10	6	3
46	39	10	6	5
2	55	10	6	23
172	24	10	6	23
171	5	9	6	24
2	5	70	6	10
175	28	10	6	23
2	20	10	6	23
2	9	10	6	25
1	1	126	6	17
2	5	92	6	0
9	39	14	6	14
1	30	55	7	9
1	12	9	7	9
1	4	9	7	9
1	37	9	7	9
37	39	40	7	5
40	9	37	7	5
1	84	9	7	9
1	27	2438	7	26
40	2	37	7	5
9	48	0	7	5
190	16	1	7	26
203	9	1	7	26
1	98	190	7	26
203	16	1	7	26
46	47	79	7	5
1	75	190	7	26
1	14	190	7	26
1	103	9	7	9
1	45	9	7	9
9	15	1	7	9
1	33	9	7	9
10	39	9	7	27
8	3	169	7	28
10	9	169	7	28
8	39	9	7	28
9	9	1	7	7
10	8	27	7	27
9	72	27	7	27
1	9	0	7	3
0	9	1	7	3
0	1	1	7	3
93	36	179	7	3
189	87	1	7	20
10	44	9	7	5
1	20	9	7	9
1	13	190	7	26
9	8	1	7	9
1	38	9	7	9
1	28	9	7	9
190	51	1	7	26
1	23	190	7	26
1	15	190	7	26
10	54	9	7	5
45	74	2	7	2
196	5	2	7	2
196	1	2	7	2
197	9	2	7	2
45	11	2	7	2
45	9	2	7	2
196	26	2	7	2
0	9	9	7	5
45	25	2	7	2
196	0	2	7	2
71	17	9	7	12
10	9	9	7	5
0	8	9	7	5
40	57	79	7	5
10	44	128	7	5
2	2	0	7	0
2	20	10	7	0
196	45	2	7	2
1	36	190	7	26
46	9	24	7	5
37	2	46	7	5
1	32	190	7	26
14	38	9	7	19
190	9	1	7	26
10	0	2	7	4
0	39	9	7	4
37	9	40	7	5
164	80	41	7	5
79	57	40	7	5
40	72	79	7	5
9	48	24	7	5
10	15	9	7	5
10	8	9	7	5
9	9	10	7	5
46	48	79	7	5
79	8	46	7	5
79	47	46	7	5
52	39	9	7	5
37	47	46	7	5
46	9	79	7	5
9	33	14	7	19
0	15	2	7	5
191	36	2	7	23
2	30	10	7	10
195	3	10	7	23
1	9	179	7	6
20	30	10	7	10
10	8	2	7	23
2	36	2731	7	23
20	17	10	7	10
10	35	2	7	23
191	36	2615	7	23
2	0	10	7	23
10	85	20	7	10
2	33	10	7	10
2	17	10	7	10
2	102	10	7	10
20	33	10	7	10
1	1	179	7	6
1	43	179	7	6
192	30	70	7	10
10	85	2	7	10
20	102	10	7	10
2	5	0	7	23
118	9	529	7	29
79	8	40	8	4
40	46	24	8	5
46	46	24	8	5
111	9	10	8	5
220	1	40	8	5
37	46	79	8	5
10	54	9	8	5
10	0	2	8	30
35	36	1	8	3
9	9	1	8	7
10	9	179	8	3
35	5	179	8	3
179	20	35	8	3
179	30	1	8	3
24	9	40	8	4
10	9	9	8	12
10	44	9	8	12
45	74	2	8	2
63	39	128	8	5
24	44	46	8	5
10	9	9	8	5
37	100	40	8	4
40	9	24	8	4
24	109	40	8	4
46	3	24	8	4
2	0	0	8	0
99	57	96	8	0
40	1	220	8	5
96	47	99	8	0
1	9	239	8	26
54	47	223	8	4
40	46	24	8	4
40	100	24	8	4
10	0	2	8	4
223	47	54	8	4
40	72	24	8	4
9	64	22	8	9
46	48	24	8	5
0	10	9	8	5
10	8	9	8	5
46	39	10	8	5
190	9	1	8	26
46	3	10	8	5
10	41	9	8	5
79	8	9	8	5
46	9	24	8	5
52	47	128	8	5
2	43	73	8	16
40	18	220	8	5
24	9	9	9	12
53	47	116	9	4
10	0	2	9	4
9	3	10	9	12
1	9	179	9	6
9	2	24	9	12
10	1	9	9	12
9	43	10	9	12
10	34	9	9	12
10	44	2	9	30
2	23	10	9	30
10	81	2	9	30
10	53	9	9	12
9	1	24	9	12
10	26	9	9	12
9	5	10	9	12
4	0	236	9	2
1	47	9	9	7
1	3	9	9	31
9	43	301	9	14
40	9	10	9	4
17	1	126	9	17
126	9	17	9	17
126	1	17	9	17
1	9	273	9	17
17	28	126	9	17
1	88	84	9	17
1	9	9	9	3
1	28	17	9	17
1	9	17	9	17
2	0	0	9	0
0	9	9	9	0
235	39	169	9	8
2	36	2751	9	23
2	20	10	9	0
96	0	53	9	0
219	36	2	9	32
1	64	0	9	17
2	9	90	9	1
90	49	2	9	1
24	72	46	9	5
9	3	1	9	31
45	0	4	9	2
