9	37	1	0	-1
22	1	9	0	-1
9	23	10	0	-1
0	36	12	0	-1
19	3	22	0	-1
22	3	19	0	-1
39	49	9	0	-1
2	5	43	0	-1
4	36	93	0	-1
9	19	1	0	-1
4	36	22	0	-1
4	36	2	0	-1
4	43	13	0	-1
8	3	1	0	-1
0	9	9	0	-1
9	15	1	0	-1
9	36	25	0	-1
22	1	36	0	-1
30	43	431	0	-1
8	52	303	0	-1
9	40	1	0	-1
2	9	0	0	-1
42	36	303	0	-1
2	9	10	0	-1
1	5	14	0	-1
6	35	1	0	-1
6	29	1	0	-1
6	25	1	0	-1
6	8	4	0	-1
10	21	100	0	-1
15	17	35	0	-1
0	5	178	0	-1
6	8	1	0	-1
4	4	6	0	-1
9	22	1	0	-1
10	15	17	0	-1
29	9	10	0	-1
10	20	27	0	-1
9	32	1	0	-1
34	20	41	0	-1
24	1	23	0	-1
18	26	62	0	-1
10	54	9	0	-1
31	3	24	0	-1
31	48	185	0	-1
28	36	22	0	-1
0	8	107	0	-1
25	24	754	0	-1
24	20	12	0	-1
22	42	19	0	-1
9	36	10	0	-1
24	26	12	0	-1
33	47	2	0	-1
38	9	470	0	-1
37	9	10	0	-1
11	8	9	0	-1
9	41	1748	0	-1
17	24	2	0	-1
0	45	9	0	-1
19	31	21	0	-1
14	8	9	0	-1
13	16	9	0	-1
9	25	1	0	-1
10	50	9	0	-1
9	34	1	0	-1
5	2	6	0	-1
1	32	9	0	-1
4	3	9	0	-1
9	9	577	0	-1
16	23	1247	0	-1
35	2	580	0	-1
12	1	24	0	-1
9	36	1	0	-1
9	28	1	0	-1
10	8	9	0	-1
10	8	1481	0	-1
12	16	0	0	-1
41	49	34	0	-1
10	18	20	0	-1
2	43	399	0	-1
1	38	9	0	-1
26	8	22	0	-1
10	43	2	0	-1
1	21	9	0	-1
23	1	24	0	-1
9	24	25	0	-1
1	6	6	0	-1
2	20	131	0	-1
9	39	1	0	-1
1	8	6	0	-1
1	8	16	0	-1
2	39	116	0	-1
9	44	0	0	-1
7	11	118	0	-1
1	28	9	0	-1
12	53	0	0	-1
1	33	179	0	-1
18	0	1	0	-1
36	9	22	0	-1
1	13	1402	0	-1
2	2	55	0	-1
1	22	9	0	-1
27	20	10	0	-1
35	5	15	0	-1
9	10	13	0	-1
6	9	1	0	-1
1	30	9	0	-1
21	3	19	0	-1
6	34	1	0	-1
9	3	14	0	-1
1	20	9	0	-1
10	9	20	0	-1
1	1	10	0	-1
1	1	362	0	-1
12	20	0	0	-1
9	9	1	0	-1
9	9	4	0	-1
1	27	9	0	-1
40	9	10	0	-1
1	7	6	0	-1
6	10	1	0	-1
9	20	1	0	-1
9	9	300	0	-1
23	5	24	0	-1
1	12	9	0	-1
10	51	9	0	-1
23	20	24	0	-1
32	9	169	0	-1
10	9	9	0	-1
3	3	9	0	-1
9	33	1	0	-1
9	14	13	0	-1
9	46	25	0	-1
20	20	10	0	-1
66	26	9	1	-1
2	20	43	1	-1
2	19	9	1	-1
2	19	43	1	-1
2	0	9	1	-1
72	20	10	1	-1
2	8	43	1	-1
8	8	68	1	-1
2	74	43	1	-1
58	9	1746	1	-1
10	15	9	1	-1
2	8	9	1	-1
40	57	57	1	-1
56	9	9	1	-1
9	0	2	1	-1
8	3	366	1	-1
65	57	63	1	-1
2	42	9	1	-1
2	5	43	1	-1
1	24	299	1	-1
70	30	42	1	-1
2	12	9	1	-1
12	66	68	1	-1
2	21	9	1	-1
59	17	9	1	-1
2	1	43	1	-1
2	9	10	1	-1
2	65	9	1	-1
2	36	252	1	-1
63	57	65	1	-1
58	9	2	1	-1
2	36	9	1	-1
1	20	6	1	-1
2	36	1395	1	-1
9	13	1395	1	-1
56	1	9	1	-1
2	8	294	1	-1
74	57	20	1	-1
2	0	417	1	-1
43	40	2	1	-1
71	9	9	1	-1
62	53	42	1	-1
9	19	22	1	-1
9	9	27	1	-1
14	5	9	1	-1
6	9	77	1	-1
9	24	80	1	-1
9	67	22	1	-1
60	17	9	1	-1
55	1	1	1	-1
55	36	89	1	-1
10	58	201	1	-1
10	10	303	1	-1
55	61	10	1	-1
69	1	77	1	-1
10	51	9	1	-1
9	9	62	1	-1
9	32	22	1	-1
12	0	2	1	-1
12	63	68	1	-1
67	9	179	1	-1
9	20	12	1	-1
54	9	84	1	-1
9	5	10	1	-1
13	45	9	1	-1
6	20	1	1	-1
9	22	22	1	-1
10	44	9	1	-1
9	40	40	1	-1
9	29	22	1	-1
62	9	9	1	-1
9	64	2420	1	-1
10	10	2	1	-1
9	2	22	1	-1
1	9	6	1	-1
9	65	2	1	-1
9	64	373	1	-1
9	55	22	1	-1
9	64	22	1	-1
10	57	20	1	-1
2	68	9	1	-1
9	51	13	1	-1
9	24	13	1	-1
9	1	776	1	-1
2	33	43	1	-1
68	10	9	1	-1
1	9	428	1	-1
9	24	2	1	-1
53	0	417	1	-1
80	75	2	1	-1
2	9	9	1	-1
17	9	9	1	-1
9	13	22	1	-1
64	26	9	1	-1
2	28	43	1	-1
9	54	10	1	-1
9	5	22	1	-1
2	1	12	1	-1
2	20	73	1	-1
9	35	22	1	-1
57	39	40	1	-1
55	33	10	1	-1
1	2	179	1	-1
61	9	10	1	-1
2	34	43	1	-1
2	25	9	1	-1
73	0	2	1	-1
8	62	9	1	-1
2	0	92	2	-1
93	8	9	2	-1
9	36	17	2	-1
85	8	42	2	-1
83	3	94	2	-1
46	9	9	2	-1
2	20	10	2	-1
83	67	94	2	-1
94	9	83	2	-1
94	1	83	2	-1
86	71	22	2	-1
92	0	2	2	-1
81	67	398	2	-1
