26	6	1	209
1	225	13	139
855	40	46	278
1090	19	15	103
24	253	4	40
754	4	8	297
26	119	20	116
53	28	23	147
288	321	6	136
964	965	20	185
177	1387	15	333
878	180	77	81
53	54	20	32
940	19	8	277
510	511	8	98
330	40	53	202
177	265	41	156
178	331	15	214
145	18	8	176
14	19	8	275
137	58	8	71
130	111	13	177
1426	438	124	64
115	35	6	74
0	700	15	266
688	689	8	60
902	82	93	13
1078	1079	1	189
19	29	2	17
1404	1405	5	207
173	145	13	234
560	50	13	90
110	1	13	151
380	381	10	222
165	20	17	207
191	19	5	108
291	130	31	186
35	71	13	266
954	100	8	286
289	413	2	101
814	815	64	164
1	115	13	23
389	626	1	106
172	100	8	253
478	18	8	224
891	720	8	122
1273	223	17	258
1512	1513	8	318
992	993	6	142
24	100	1	311
637	7	8	141
1374	39	11	33
1058	283	8	314
24	100	4	294
433	91	6	114
60	14	21	1
748	608	15	200
235	1307	8	31
17	18	8	9
19	14	68	92
1352	19	8	233
193	447	5	119
131	8	9	119
326	325	64	197
35	115	19	324
1183	1184	5	126
192	858	1	12
895	1267	13	271
714	713	7	288
18	1160	2	105
327	288	9	267
480	389	13	151
524	6	8	105
255	265	8	296
277	728	8	313
115	610	39	63
302	8	39	195
24	100	14	230
212	566	15	35
1021	24	47	294
670	671	16	71
347	18	5	86
1268	19	8	161
180	179	17	255
1264	14	5	20
599	185	13	28
20	614	16	80
255	122	14	314
63	1040	8	54
951	543	1	351
1113	19	102	218
63	462	8	78
20	19	13	312
870	177	23	210
288	547	13	238
42	1	47	47
1089	1431	8	4
438	6	5	114
53	28	20	90
1148	393	16	103
1259	513	13	26
100	24	48	196
35	34	5	263
488	19	5	272
424	425	39	29
110	26	5	295
36	1011	13	136
66	67	22	26
14	35	2	211
173	367	13	155
737	731	1	330
590	652	8	64
634	277	18	49
225	1	13	139
24	100	44	113
388	265	120	34
302	8	20	35
103	24	54	1
100	665	8	317
24	253	4	8
18	0	13	228
708	18	64	193
