611	157	2	752
543	680	21	1582
206	77	3	429
641	642	2	758
105	112	5	1444
225	81	11	398
869	188	0	1174
22	21	3	989
604	549	17	735
27	26	24	322
112	465	6	434
828	829	70	1102
772	118	2	995
225	82	2	1573
506	507	2	596
301	37	23	817
685	81	19	1074
660	661	8	810
956	258	84	13
595	27	2	671
469	26	2	505
27	488	42	1016
156	157	0	132
251	376	7	395
114	53	0	1689
225	214	2	1290
646	81	30	285
98	297	2	285
27	558	23	458
123	124	2	1376
28	412	67	439
727	728	30	776
374	547	23	421
138	137	21	947
714	715	2	892
594	291	47	1188
831	38	28	1108
673	26	2	235
202	203	6	178
428	429	5	456
220	221	51	200
619	62	0	1063
155	35	20	705
393	11	21	244
499	500	1	537
446	107	19	477
24	112	54	93
2	64	7	843
65	54	3	99
2	26	21	127
416	59	2	677
209	535	0	598
225	82	1	1152
143	412	67	439
143	27	12	861
53	73	0	217
407	244	2	434
844	237	3	1132
332	516	2	1539
196	555	30	723
518	494	23	556
25	27	8	884
619	62	30	563
59	62	23	415
305	24	2	294
375	374	84	706
209	188	6	349
8	153	3	166
27	25	18	1321
719	81	36	900
897	1002	21	233
8	24	2	118
147	62	18	424
1063	52	21	465
161	27	12	925
162	766	8	985
195	29	1	1438
17	447	6	478
26	54	24	1174
2	147	0	138
1153	1154	19	1657
242	243	2	224
229	368	53	386
2	27	3	328
225	82	2	994
85	86	0	57
27	25	18	1161
141	82	2	111
522	925	34	1567
114	337	23	842
501	976	7	1357
1156	81	7	1660
752	751	3	1566
56	12	27	48
301	37	23	702
189	12	31	165
637	26	4	974
209	27	1	1419
1009	1010	0	1190
667	458	0	7
1055	403	11	1491
293	27	28	669
209	11	27	1672
93	1017	28	1014
899	900	27	1227
249	93	35	231
15	289	3	1509
11	161	19	796
628	262	94	721
38	301	3	363
716	27	0	709
24	575	52	100
25	26	18	542
57	24	5	630
6	103	0	1576
559	213	2	110
26	27	30	372
117	8	18	1669
673	58	2	932
238	239	2	220
267	73	8	1068
52	33	44	393
1041	21	8	1465
247	52	28	675
461	28	12	1157
645	269	13	956
488	489	20	528
54	610	8	307
59	35	29	310
212	332	62	1047
480	728	7	809
441	442	3	471
24	101	1	69
522	62	1	184
682	24	1	1256
91	2	3	806
11	12	61	698
776	143	18	1002
596	24	21	672
164	165	2	140
621	82	1	728
323	324	0	320
141	1	62	1170
24	112	5	742
26	25	3	1057
1019	164	6	593
1065	1066	17	1515
25	465	6	873
83	802	0	624
570	100	52	1476
94	120	7	87
79	80	3	53
884	112	13	1199
329	248	2	326
40	39	23	640
436	1116	7	1345
132	11	84	1225
566	147	45	639
81	82	7	1083
27	633	1	749
395	172	12	420
52	73	95	996
342	343	18	346
382	401	2	1088
279	28	18	265
104	105	33	72
2	146	27	324
1152	117	8	1656
123	124	2	67
132	11	107	262
847	94	0	1140
22	154	21	1148
105	112	3	1578
1076	24	27	382
65	161	6	454
197	300	0	1395
319	81	16	1129
25	26	5	1070
300	254	6	179
27	25	3	852
985	869	2	1374
117	25	2	844
206	147	0	1255
301	494	23	532
130	11	103	1496
261	262	55	244
374	718	23	66
904	139	77	1235
133	99	2	582
267	25	2	1239
1138	317	0	1276
306	517	5	554
27	26	8	978
148	62	8	408
25	26	3	805
656	747	23	470
1157	481	0	771
206	320	3	314
1015	712	8	1420
24	57	6	790
268	52	2	1290
90	91	2	62
204	205	5	179
729	27	3	1643
298	299	50	286
289	237	2	1540
413	4	21	440
938	160	2	1285
24	288	6	1403
99	8	8	194
78	27	17	1002
27	476	3	543
787	27	3	1296
40	39	23	465
915	99	84	581
51	487	2	775
137	1088	18	1564
501	502	7	538
38	37	20	15
870	21	0	1176
24	57	2	335
921	82	42	1263
81	678	13	838
1111	1112	7	1598
493	345	3	849
12	11	100	1112
22	27	21	736
470	471	0	512
26	25	3	762
332	599	97	1022
27	501	6	1477
979	112	21	1363
443	27	21	442
643	644	13	766
11	65	1	707
368	24	21	1104
174	93	52	207
118	8	0	19
430	431	2	457
33	53	6	1326
93	102	28	70
81	141	7	409
85	27	21	136
1028	744	1	232
28	172	17	113
537	152	3	1286
2	8	0	546
50	51	16	28
189	11	2	495
94	65	7	1479
28	166	6	1109
911	912	30	1249
81	141	7	832
113	59	33	804
355	356	2	362
11	65	2	650
27	226	26	208
295	161	2	149
40	762	23	981
227	228	0	404
78	26	2	75
26	25	24	376
26	27	42	968
231	54	2	243
536	10	2	1160
82	81	34	1562
11	12	23	128
640	268	2	757
