38	21	18	37
42	86	13	342
135	1031	4	279
70	71	7	37
1499	51	42	228
896	42	2	50
63	783	11	85
24	262	7	244
1346	127	25	26
1586	132	0	120
38	165	21	88
1234	1235	0	55
133	48	17	49
144	18	2	162
34	677	13	240
343	344	21	35
759	86	0	48
46	1118	2	31
1005	414	0	148
1047	767	51	271
133	247	21	306
809	24	18	52
985	42	0	93
358	24	17	158
593	1689	0	288
722	51	46	68
152	172	4	94
46	68	29	82
6	208	3	5
29	335	2	33
27	86	0	204
40	168	89	119
85	42	0	257
38	21	22	131
334	189	0	23
388	87	4	199
269	18	22	136
873	141	136	57
202	72	10	105
9	171	13	25
37	1384	2	79
851	298	0	137
703	1303	0	83
218	219	0	130
1639	64	79	210
1787	1788	18	238
144	1245	21	279
42	296	10	179
966	967	4	19
1504	890	3	84
32	27	4	107
308	132	0	306
300	101	4	162
1336	196	0	168
7	135	4	318
1473	689	22	243
1876	1627	0	304
149	144	25	84
990	24	7	45
543	42	3	193
369	388	47	254
461	22	50	319
171	102	4	79
202	701	10	122
1273	0	0	176
612	731	10	56
1521	1522	0	196
2	3	1	1
12	11	29	113
135	9	4	334
611	1353	18	319
171	155	7	285
159	0	0	259
1082	81	20	25
1780	86	0	270
71	635	0	184
1581	468	4	305
567	188	25	2
37	86	20	94
1533	1534	0	109
1197	1198	13	159
42	85	2	167
24	0	18	171
511	512	0	29
97	563	0	85
1855	100	100	331
917	918	21	131
91	92	0	48
68	1766	10	117
24	0	7	0
89	220	13	78
651	11	12	147
390	85	84	122
253	252	28	23
517	179	2	273
166	167	0	53
1585	919	0	9
1343	86	0	205
1379	190	18	132
42	85	72	61
1992	42	0	9
171	712	7	225
652	283	3	6
293	723	67	56
98	11	20	6
653	164	1	310
374	884	4	130
171	9	57	241
77	42	13	3
546	1609	3	142
319	1324	18	322
86	37	5	0
587	1125	4	130
171	86	0	12
340	341	23	272
86	1086	10	69
229	460	4	279
360	34	20	32
654	783	7	143
152	611	4	318
201	21	0	69
1304	518	19	65
6	68	0	219
1351	30	7	232
229	267	0	104
9	783	5	295
1667	14	0	229
12	11	5	293
242	163	13	261
24	0	34	65
145	146	2	27
340	1985	0	35
1268	24	6	0
171	333	3	43
1553	466	11	23
811	86	3	252
1369	835	2	269
1743	42	0	98
225	114	98	215
767	1112	25	276
1241	85	3	247
549	94	0	238
1405	18	4	292
434	170	3	193
144	554	11	283
6	678	34	48
1636	1327	0	133
142	1622	0	42
135	183	3	85
428	919	18	74
1470	42	69	137
811	37	13	114
142	151	0	11
1516	827	4	360
144	42	4	248
241	46	17	36
301	931	0	276
34	1057	4	285
7	271	0	54
434	135	6	304
970	1196	0	5
663	294	25	148
141	21	3	78
120	1066	2	22
133	48	21	162
538	539	11	50
325	326	22	27
1515	1516	4	164
1644	6	2	17
0	24	39	108
171	195	3	299
919	1410	23	153
88	42	3	46
182	304	4	224
907	823	5	128
7	38	3	143
392	145	0	93
408	394	4	240
172	719	2	6
924	925	15	164
85	171	10	97
390	41	42	350
32	33	4	16
652	608	3	49
781	782	18	352
349	350	0	57
454	0	5	58
451	229	28	353
24	0	7	276
1031	135	4	279
24	0	65	21
384	1449	82	144
610	68	103	262
155	333	57	339
12	11	21	27
358	24	44	122
638	1156	4	164
0	1424	0	250
772	430	20	325
24	262	7	242
86	37	4	110
38	21	7	138
1032	86	1	71
688	1735	0	206
9	315	4	195
1796	24	42	249
460	451	66	183
136	189	0	125
133	48	5	182
101	40	4	332
840	24	5	288
171	562	13	128
528	388	47	148
1034	1398	4	28
1378	1799	7	9
852	118	5	191
141	38	5	164
1314	479	25	8
64	281	7	131
24	454	63	1
155	42	4	90
852	42	0	290
38	21	7	198
122	573	21	24
47	48	14	25
746	42	11	134
1929	1329	0	319
7	42	12	254
67	1303	0	123
255	70	0	177
144	42	24	238
42	1236	69	184
642	718	16	309
804	805	0	331
249	250	0	147
919	1128	46	80
561	14	4	140
352	1643	92	183
103	1753	4	174
563	11	99	141
35	131	29	65
171	9	4	152
360	335	3	222
1097	51	13	152
468	1311	0	128
935	228	25	316
229	460	0	32
77	64	4	45
587	265	11	290
133	48	12	354
101	42	0	296
164	288	42	278
1077	11	105	146
1625	459	0	331
1821	1822	0	128
120	919	94	135
1395	86	0	243
1315	458	17	291
642	192	0	202
317	285	59	38
959	0	0	156
334	1111	21	64
24	0	7	306
1191	1192	37	46
1550	1615	57	332
534	1439	21	34
1338	710	12	173
21	141	10	173
641	152	0	251
164	288	21	11
11	563	7	305
763	142	25	4
1425	1150	13	185
7	212	13	126
86	85	2	327
446	272	7	243
48	133	37	9
270	1908	7	7
1983	1984	4	67
165	38	43	295
63	77	107	144
37	21	11	226
993	51	18	178
12	11	46	219
1518	1310	0	350
242	18	10	222
183	890	57	333
228	495	13	2
836	7	4	206
171	155	0	172
63	7	29	20
150	73	13	27
1112	767	17	197
133	48	7	93
135	706	0	317
168	120	0	11
9	29	13	272
727	86	20	5
914	915	27	224
97	563	0	182
171	37	2	250
293	451	13	3
679	188	17	228
86	22	24	108
100	33	23	54
135	998	4	48
565	85	57	245
411	188	21	219
29	171	4	202
40	283	2	170
813	1496	10	48
691	637	7	218
536	1779	0	328
651	847	0	137
13	14	4	7
171	9	4	255
103	77	3	317
104	35	24	88
360	681	4	6
63	217	8	275
1243	190	4	236
434	1254	4	126
76	77	13	103
50	608	24	353
144	18	10	326
490	384	21	170
1298	1299	0	172
9	756	4	86
51	196	34	12
1157	1158	60	303
757	86	45	217
488	751	57	199
384	85	25	223
400	220	29	193
7	120	4	284
1543	37	35	54
1921	197	4	348
609	165	104	306
157	1947	18	333
101	1358	4	260
281	64	7	186
971	854	4	302
86	141	18	118
1860	1861	18	84
1373	1374	0	313
1123	605	13	221
133	48	5	198
102	101	11	1
857	858	10	76
631	121	61	109
78	586	25	220
86	14	22	304
1030	169	37	16
101	42	0	170
404	42	0	226
285	317	43	251
42	85	22	103
148	24	7	239
7	220	13	242
86	37	4	12
609	165	5	256
1953	1621	13	211
1754	1703	0	159
860	285	0	72
77	142	2	79
1812	679	25	131
352	35	59	53
503	1435	0	113
51	196	28	225
358	24	17	7
920	384	7	158
40	120	22	129
1127	755	4	160
895	1223	0	0
884	488	24	329
42	144	20	113
788	86	0	102
135	7	4	236
86	35	16	1
37	21	3	176
18	269	5	113
328	1890	7	283
135	432	4	253
157	7	33	31
170	319	40	222
1159	1160	28	13
1329	1330	21	112
1211	1824	3	142
86	38	13	105
94	343	0	290
906	196	4	127
133	48	17	71
0	1	0	0
994	995	5	322
164	288	21	214
1314	144	25	47
9	171	8	310
64	1188	20	235
795	794	7	287
109	0	2	307
24	1889	6	20
21	37	11	329
1336	51	7	338
169	1171	21	103
642	1632	13	79
27	51	7	257
364	85	0	53
228	572	25	44
285	420	21	170
526	430	40	243
243	581	13	5
1359	824	0	28
1994	869	11	46
190	2023	20	105
289	78	7	225
14	322	10	24
190	314	13	227
314	132	24	125
446	1705	105	31
1104	42	16	33
135	7	4	191
86	1630	6	83
81	64	3	42
1388	120	4	96
1834	1835	2	172
1458	1483	38	300
241	46	56	215
21	1997	27	45
229	460	4	20
171	1409	0	83
696	511	5	313
587	202	0	198
201	120	4	103
78	352	97	104
171	38	3	114
38	86	29	158
82	83	19	43
97	11	106	12
434	509	0	321
275	372	0	260
723	460	19	49
242	243	4	141
451	1204	4	153
7	104	78	7
1421	1327	0	128
7	63	29	159
77	42	22	87
586	35	45	169
442	443	10	144
190	186	22	112
631	714	4	351
1314	144	52	206
45	14	4	330
1017	532	0	343
595	144	3	206
884	1778	4	175
1912	318	4	28
1073	1074	2	158
261	875	5	137
101	102	4	180
86	170	4	59
7	170	3	31
85	390	21	59
159	152	0	310
12	530	27	290
1215	588	4	153
339	51	18	108
114	770	2	87
1199	190	4	209
77	86	22	29
22	259	10	78
269	18	3	340
1724	1725	22	218
24	0	34	166
1144	1145	7	94
101	102	4	5
34	171	20	183
1714	737	46	204
9	10	0	5
37	86	3	219
751	488	4	1
97	1620	122	73
559	944	38	157
592	1689	7	333
42	168	2	183
1933	35	0	281
21	38	37	247
159	24	121	84
150	913	4	247
232	73	18	5
919	1850	17	288
18	1060	4	78
490	384	18	314
280	195	0	166
45	68	0	269
1548	50	0	80
1552	1481	7	336
7	220	8	91
1288	50	3	63
40	22	3	274
1604	2011	17	326
84	85	59	74
399	1460	0	65
854	50	0	210
1371	78	7	53
516	276	12	319
100	33	23	158
685	559	84	150
144	595	4	293
990	351	7	102
99	101	0	36
182	734	4	54
320	566	13	19
1862	190	29	67
149	479	25	125
604	78	37	256
86	21	10	219
586	35	13	187
86	170	18	4
372	104	0	42
42	405	34	185
849	850	29	123
24	534	37	263
237	86	41	138
261	633	25	115
811	1185	0	97
883	182	8	263
701	400	13	91
135	1041	3	286
42	1606	4	21
677	105	3	57
67	159	0	116
217	63	7	1
714	41	4	315
967	42	3	28
51	27	5	273
162	10	0	190
850	86	4	313
7	217	4	28
1011	1012	19	85
434	78	12	203
706	86	0	334
227	228	40	134
338	780	5	75
181	479	0	333
967	678	4	0
135	436	115	115
990	109	4	207
1110	1790	6	339
164	288	21	179
1518	1519	0	254
50	698	7	64
895	281	4	260
980	298	0	202
1902	384	15	42
548	488	0	289
519	86	0	18
482	483	57	260
1684	714	8	139
277	358	0	252
77	37	13	250
131	6	10	217
102	101	4	242
1808	1809	0	274
1186	727	0	148
908	170	0	18
1360	1361	18	55
135	86	34	11
1840	1115	13	21
171	38	34	140
1230	144	3	147
854	311	2	338
217	29	10	56
7	144	86	271
98	651	0	188
631	122	1	9
24	454	18	175
645	40	10	57
1562	24	7	195
225	328	2	132
29	661	3	210
101	86	13	45
599	1507	10	225
1975	1505	19	99
0	660	12	340
1173	35	3	250
1177	217	3	15
101	42	7	220
2049	346	25	202
42	86	24	77
50	104	20	51
113	86	78	103
1230	432	4	43
293	451	80	146
261	260	25	269
77	1438	21	94
424	42	7	127
135	498	22	277
21	37	53	54
144	143	0	353
631	121	0	45
464	926	122	123
319	170	13	287
171	120	13	199
101	102	0	71
320	1185	0	277
86	1216	10	135
284	285	44	18
120	7	2	4
1421	1573	21	315
86	38	13	215
1607	1608	2	135
42	14	6	303
289	604	0	238
836	837	4	162
721	1315	28	276
1973	936	0	260
333	170	4	166
77	832	21	93
120	171	57	319
133	48	54	325
1127	969	4	19
269	18	4	298
77	1166	10	237
42	126	2	44
721	471	23	105
142	1444	21	312
845	7	0	168
1114	1115	0	88
86	104	17	37
364	85	0	254
40	101	11	218
133	48	7	248
983	1678	0	47
182	37	2	162
169	331	37	86
7	50	2	29
301	24	5	80
51	33	7	106
101	171	13	18
608	1435	44	63
1909	339	7	175
641	1464	0	37
42	751	3	125
123	533	0	133
604	586	0	82
101	767	13	39
68	1275	21	118
51	1880	42	194
37	86	22	85
208	5	10	94
126	923	17	301
392	51	127	0
0	24	16	85
119	32	7	349
821	42	0	210
86	618	43	293
24	656	5	48
956	195	22	262
2025	11	29	161
87	314	2	129
383	285	137	153
511	2047	4	263
487	104	4	6
189	50	59	323
1260	1261	4	163
217	77	0	249
85	390	17	187
781	782	18	28
144	414	27	101
657	12	0	37
738	220	3	219
424	42	0	181
9	45	4	109
9	40	8	61
40	677	4	68
190	904	3	122
189	765	21	274
1905	7	2	168
40	144	16	1
37	38	13	84
86	1356	10	90
1499	188	5	203
133	48	37	38
298	826	10	198
1081	14	3	216
86	37	13	102
135	86	3	76
1027	24	28	118
127	384	25	49
86	605	22	202
143	29	25	323
272	792	24	143
50	1043	22	4
701	86	0	325
1978	451	0	279
1647	162	4	333
315	278	0	256
645	142	2	25
817	605	0	96
334	471	0	143
86	38	61	270
764	85	28	155
103	37	24	47
7	170	13	101
120	7	4	60
561	86	67	156
563	11	69	332
341	1641	60	137
117	163	13	172
591	1733	2	359
186	283	3	329
1352	794	25	237
1160	1259	0	196
338	196	7	75
164	653	38	273
202	1577	10	45
430	77	4	105
104	105	41	5
220	221	21	310
169	213	37	109
326	473	22	221
69	188	5	252
85	182	10	261
1073	261	17	10
1966	439	25	308
589	261	71	73
50	854	20	41
86	170	22	90
126	127	0	52
1177	285	20	355
1612	1613	24	166
1535	1767	0	105
171	9	12	187
37	42	24	304
1423	382	2	323
278	246	0	306
50	86	18	35
334	7	19	153
535	142	25	181
58	714	0	76
169	331	17	253
639	936	13	125
