88	2	1	1430	1430
159	128	1	1180	1180
43	41	1	292	292
0	28	60	372	372
296	12	32	1428	1428
0	41	485	595	595
330	23	307	1335	1335
7	8	1144	475	475
0	23	3	1789	1789
26	2	372	1079	1079
15	41	16	1312	1312
0	37	16	1321	1321
1418	23	1319	1517	1517
96	4	57	761	761
1	52	906	1831	1831
115	2	813	600	600
142	8	891	1358	1358
26	0	372	1459	1459
44	8	381	822	822
548	32	33	1613	1613
0	2	105	15	15
43	2	9	859	859
0	31	82	916	916
16	2	639	832	832
60	74	21	1355	1355
440	2	20	290	290
20	5	65	1227	1227
1	8	769	1245	1245
124	56	0	1023	1023
701	13	701	373	373
1	60	43	1684	1684
871	73	0	1357	1357
83	20	49	1188	1188
465	2	8	825	825
43	18	43	1273	1273
52	8	0	428	428
21	8	1	1703	1703
0	11	142	1320	1320
577	3	1	27	27
60	2	178	503	503
0	18	523	957	957
16	29	15	236	236
236	29	17	839	839
0	4	170	869	869
13	1	1	1827	1827
7	2	28	1560	1560
1	25	1	147	147
0	2	683	1058	1058
389	17	23	1312	1312
0	69	319	993	993
9	29	1	54	54
0	37	0	399	399
170	27	16	1657	1657
24	64	1	687	687
1	2	55	662	662
259	3	13	582	582
16	2	263	585	585
20	0	19	930	930
9	42	80	506	506
57	23	7	1351	1351
1	2	259	694	694
338	12	338	337	337
13	22	9	470	470
9	1	82	1818	1818
104	4	21	1731	1731
376	8	56	447	447
9	61	11	104	104
96	36	1	1189	1189
152	2	104	1601	1601
39	0	1	1561	1561
0	4	19	344	344
158	102	99	1787	1787
16	20	361	1657	1657
831	3	87	881	881
292	8	1357	461	461
0	3	463	1642	1642
271	22	1	819	819
51	16	3	1540	1540
13	20	1	949	949
630	0	56	66	66
47	19	6	1090	1090
24	103	99	1263	1263
95	92	0	1607	1607
68	23	52	1020	1020
65	20	182	707	707
1	95	6	1176	1176
34	37	57	43	43
0	13	0	1752	1752
48	3	0	893	893
170	2	16	916	916
1237	4	0	1438	1438
