439	304	1	485
239	240	0	223
63	83	10	777
71	80	59	632
48	162	0	311
1	9	22	96
83	65	9	642
625	626	1	756
73	74	1	49
49	179	8	388
840	841	12	1111
737	1	1	935
16	9	1	8
303	304	3	304
187	95	3	839
71	342	1	245
127	763	1	976
5	307	1	774
171	751	41	948
11	10	8	746
145	146	1	116
354	353	61	830
186	9	1	209
264	265	10	261
471	472	65	534
21	22	11	749
474	475	6	543
392	81	25	416
30	776	2	1047
30	9	5	470
633	137	1	794
71	47	6	80
132	1	27	408
95	84	3	100
851	283	0	1125
566	395	17	963
312	428	8	474
191	38	17	1054
331	13	1	330
251	11	67	1097
131	91	0	132
347	80	49	351
182	649	5	795
113	38	7	435
94	1	27	699
108	211	12	186
374	375	9	392
30	113	3	29
629	630	25	762
112	287	83	1099
71	47	1	46
151	152	3	119
46	47	1	478
187	217	8	192
679	603	2	997
830	681	0	1081
49	179	8	145
434	72	54	480
61	1	6	174
563	522	3	613
389	214	59	414
61	20	30	953
255	150	30	252
438	69	28	379
20	94	25	617
243	49	0	967
778	1	3	815
8	9	7	867
181	159	3	149
384	385	1	401
245	131	7	390
539	540	1	626
167	84	12	217
337	162	12	338
174	171	27	140
527	493	16	747
34	711	12	897
59	60	14	37
372	480	2	371
13	418	6	956
201	13	6	175
87	30	0	974
801	132	7	476
52	53	1	32
837	47	6	473
46	501	14	1008
9	8	0	1094
639	52	9	295
8	65	9	41
383	284	58	400
45	867	2	1158
838	83	16	1101
28	29	8	260
787	788	2	1012
56	113	15	155
1	705	6	668
393	172	27	418
409	410	7	448
380	171	7	397
463	63	50	267
568	245	12	670
32	20	75	718
44	45	3	27
63	83	0	385
117	94	9	199
627	366	3	757
8	9	10	409
1	8	0	398
39	40	1	23
239	113	3	822
332	20	69	527
666	667	93	1153
422	423	62	469
167	8	1	825
744	180	3	636
1	9	12	457
8	9	0	789
553	554	8	652
239	692	0	869
13	163	9	848
89	85	1	245
345	346	10	350
175	176	37	142
367	283	1	1060
753	269	1	950
3	131	12	1085
86	1	36	476
693	1	0	169
577	3	67	684
490	202	1	559
679	680	2	852
845	162	3	1118
13	163	1	1112
80	212	16	188
119	66	0	88
72	20	40	813
537	538	3	625
60	688	81	139
1	679	9	920
272	1	5	268
20	117	6	712
287	13	5	288
626	131	3	868
178	95	9	889
69	140	33	113
151	1	5	863
171	172	36	138
122	102	0	91
506	490	35	581
45	117	2	981
171	43	9	709
80	46	2	653
325	326	1	326
20	117	1	930
460	94	1	512
685	686	3	982
86	9	1	1053
9	1	4	180
205	561	1	1106
47	80	18	56
249	89	1	244
30	48	3	378
131	220	0	433
137	22	8	1055
607	57	5	736
526	566	1	665
370	1	45	826
137	22	8	526
231	22	17	247
163	36	25	450
4	5	1	2
351	26	3	840
1	132	27	741
578	83	27	882
1	220	1	443
647	648	16	652
295	163	6	297
137	22	2	618
220	1	5	270
49	179	8	593
171	183	8	319
410	29	10	395
8	9	12	966
8	13	13	991
163	57	5	1148
503	230	1	572
524	257	17	612
137	213	0	519
187	816	27	1065
57	13	13	35
564	565	1	664
487	405	5	557
85	13	25	638
171	253	15	123
288	132	3	407
137	213	8	37
353	354	43	1144
804	805	1	1044
17	18	2	9
8	30	9	739
85	9	69	594
257	660	33	812
163	13	1	910
1	95	71	937
30	1	1	806
1	166	45	321
410	559	1	659
356	36	2	778
204	117	1	179
249	89	1	239
593	594	16	706
480	24	61	548
137	43	1	187
419	13	13	463
501	347	3	568
80	23	36	661
434	20	1	832
418	527	33	616
847	20	5	1120
315	316	3	317
123	50	3	305
254	8	1	250
293	30	1	296
193	9	38	348
593	594	16	854
169	170	1	137
242	80	2	205
189	13	1	315
36	13	76	721
720	7	83	125
765	766	1	980
131	551	3	647
30	1	0	428
30	13	4	1025
587	261	0	164
332	72	15	331
664	168	5	82
496	497	1	566
243	244	1	231
351	352	9	257
30	48	12	330
57	9	22	672
8	167	3	562
185	80	33	1028
626	378	5	1150
162	1	1	574
426	521	3	613
117	570	8	1140
159	473	6	541
9	1	12	26
13	59	9	263
21	137	1	113
221	221	1	201
56	30	6	34
284	33	10	285
80	47	36	211
137	22	2	111
9	94	12	355
19	1	6	172
564	36	6	799
113	61	0	320
129	790	1	365
829	582	12	1080
34	161	8	129
163	164	5	404
468	469	59	531
71	80	0	302
20	48	9	236
21	22	36	540
191	113	31	717
549	159	6	641
38	13	42	232
10	11	4	5
504	543	1	629
113	367	3	1013
243	674	8	847
13	198	6	1164
248	47	2	505
124	764	5	509
60	627	12	941
408	1	1	446
51	239	9	792
165	261	32	386
354	353	67	579
172	7	8	993
723	20	5	915
113	187	5	512
301	302	36	303
62	688	25	1027
742	743	1	34
320	321	1	322
285	69	1	921
370	725	6	654
220	9	0	723
89	356	54	359
12	13	5	6
464	465	41	521
198	677	9	790
465	36	3	38
230	183	33	212
226	227	2	207
868	13	45	1159
506	202	16	765
641	115	31	779
168	13	80	842
191	38	1	793
810	13	5	85
245	8	1	233
526	30	7	615
305	512	3	592
85	355	20	357
1	131	0	835
13	498	3	567
388	162	3	735
1	328	27	868
198	848	1	1123
627	714	9	904
376	253	46	393
89	85	1	57
93	173	30	139
168	289	9	290
402	178	38	579
83	13	7	228
246	47	10	1149
28	29	8	901
353	354	43	986
137	22	36	988
36	13	49	271
488	489	66	558
34	1	30	1152
120	72	16	441
332	621	3	1084
8	9	12	43
11	10	11	62
226	162	3	218
41	42	5	24
8	1	12	410
85	366	3	605
445	132	0	495
397	398	1	424
30	578	25	685
731	732	85	321
