240	27	8	2886
11	12	20	3114
235	8	14	1988
13	20	8	2694
7	69	10	51
748	0	13	3022
111	1	98	859
0	6	259	1268
67	2	3	2712
8	8	101	1782
27	69	12	117
81	18	290	3140
191	5	231	3173
1	1	4	1545
414	120	370	402
7	6	15	2103
3	8	102	2795
1317	0	10	428
200	12	228	1229
9	2	0	1376
1035	17	2	2153
109	6	304	3084
1388	2	1	1511
11	40	0	1182
38	1	135	3085
2	0	3	2515
1115	2	294	3182
0	5	33	2690
1	6	30	816
0	4	66	2119
148	19	510	839
102	14	33	2454
1162	18	2463	832
1133	7	80	1704
53	2	122	682
219	9	1651	2790
578	78	871	2696
760	0	105	1311
107	1	92	2774
1397	3	428	2963
25	10	150	2103
145	33	115	1976
74	16	94	3214
15	13	154	899
558	2	53	683
19	2	4	1693
6	6	5	1935
567	15	29	1105
0	2	3	1418
33	84	64	1620
41	0	12	1370
1	23	10	878
1377	0	1704	215
0	2	3	1797
0	1	2	1049
0	1	22	1285
75	4	588	2981
234	0	35	814
25	4	0	1123
41	12	12	2384
2665	10	4525	2084
3	21	0	854
9	3	4	2948
216	1	67	1579
18	20	1	2730
1	5	18	2557
14	42	46	481
89	0	52	82
353	107	116	2182
30	23	1318	408
737	21	60	547
18	1	82	1214
2	1	3	614
37	8	20	2038
87	0	51	2070
60	5	797	2846
3224	1	422	1930
3191	0	4866	1403
750	0	711	1324
119	8	315	765
102	2	3	2484
37	3	15	2341
102	0	4	2509
1242	4	0	717
16	6	34	1155
134	21	414	1127
4448	0	8407	97
143	0	1	1316
417	8	8	654
1297	70	1165	881
976	4	0	283
6	18	5	121
9	67	173	2088
37	0	1233	2005
6	15	5	1701
1810	3	430	899
36	18	34	548
2796	1	1325	776
3	14	2	775
713	0	0	370
282	7	70	799
19	0	1	3028
32	0	125	1643
3	14	0	1940
368	0	23	571
2461	34	191	417
498	8	0	1196
2903	0	121	1971
4	4	55	1977
479	1	5429	768
9	5	256	2588
24	7	3011	1969
265	0	0	1759
960	10	640	1504
409	0	3001	811
53	0	531	46
76	27	268	2636
18	17	1	1045
242	0	0	1544
