703	0	101	104	0
4269	2	4633	85	0
3624	4	460	143	0
1536	0	139	103	0
3961	1	3962	174	0
6268	4	14	176	0
7097	5	7098	160	0
2041	1	3965	108	0
483	4	2625	126	0
1718	4	6005	149	0
6501	5	6729	9	0
7118	5	7119	170	0
3454	4	3792	175	0
2860	2	4769	177	0
1372	4	3285	130	0
6689	5	6690	23	0
2010	8	7691	113	0
2723	4	1305	167	0
3907	1	3908	155	0
3117	8	7659	162	0
1468	8	7653	45	0
1604	4	1790	151	0
817	2	4974	171	0
6196	4	6195	116	0
2718	4	1981	172	0
5515	4	5216	131	0
6550	5	6551	58	0
717	4	5973	168	0
6602	5	6603	10	0
7822	8	7677	173	0
6437	5	6438	177	0
7798	8	7665	126	0
7317	5	7318	86	0
7666	8	7795	104	0
6041	4	1774	161	0
6723	5	6759	160	0
2734	1	3941	151	0
1543	4	3148	121	0
413	4	905	166	0
4069	1	4169	143	0
7137	5	7138	97	0
4396	2	4615	167	0
6411	5	6412	33	0
6300	4	3369	177	0
2662	2	4726	167	0
7553	8	7652	142	0
2348	2	4323	175	0
7537	8	7663	169	0
6816	5	7174	127	0
7822	8	7652	139	0
3515	8	7721	173	0
7019	5	7020	137	0
3355	4	2047	174	0
1974	8	7783	111	0
4659	2	4469	175	0
7585	8	7659	33	0
4421	2	4422	175	0
6004	4	1270	177	0
7516	8	7672	123	0
7549	8	7753	127	0
2698	8	7742	144	0
822	8	7724	145	0
6951	5	6952	47	0
6723	5	6759	76	0
5977	4	5978	114	0
6499	5	6730	64	0
3042	8	7781	89	0
6069	4	6070	142	0
7616	8	7653	30	0
2037	8	7677	161	0
3932	1	3878	175	0
3998	1	3954	154	0
1736	8	7653	165	0
1986	8	7654	177	0
6224	4	1992	99	0
1544	4	1983	135	0
2232	4	1968	164	0
821	4	1546	164	0
6700	5	6701	80	0
6293	4	6294	115	0
4677	2	4690	171	0
1488	4	6231	141	0
6321	5	6322	34	0
3958	1	3870	160	0
3557	2	4811	173	0
7591	8	7659	152	0
6499	5	6730	87	0
697	8	7677	148	0
4594	2	4291	170	0
2457	4	6223	138	0
1354	4	2881	162	0
7676	8	7664	164	0
579	8	7790	147	0
7544	8	7653	161	0
6930	5	6931	74	0
6619	5	6620	114	0
3364	4	6298	128	0
1620	4	5990	137	0
10115	9	10116	67	0
3869	1	3870	177	0
6393	5	6394	122	0
4062	5	7146	176	0
6153	4	2940	119	0
