1633	8	7691	140	0
1998	4	1846	161	0
3799	8	7684	86	0
7526	8	7663	105	0
1979	8	7792	103	0
7421	5	7422	130	0
3605	4	915	109	0
6076	4	2244	159	0
773	4	2700	175	0
7854	8	7677	150	0
98	4	3439	159	0
5976	4	2132	153	0
7294	5	7295	140	0
1500	4	1126	166	0
2357	9	10366	168	0
7567	8	7653	161	0
4269	2	4989	161	0
2906	4	2084	158	0
2143	4	2480	136	0
7822	8	7677	108	0
3198	6	7444	142	0
6073	8	7672	129	0
2245	4	3079	172	0
1079	2	4731	167	0
6383	5	7139	154	0
7676	8	7665	125	0
7565	8	7823	81	0
7630	8	7681	165	0
7369	5	7370	130	0
1598	7	79	166	0
2562	8	7652	172	0
7127	5	7325	108	0
7603	8	7664	147	0
6612	5	6613	44	0
7755	8	7823	86	0
2014	4	2692	124	0
6951	5	6952	37	0
6300	4	3369	175	0
6165	4	2378	166	0
7339	5	7340	122	0
6128	4	3738	176	0
1151	4	3431	145	0
2733	8	7701	154	0
6676	5	7207	27	0
7629	8	7654	173	0
372	8	7665	127	0
2531	4	3477	145	0
7636	8	7719	58	0
7508	8	7665	86	0
1604	4	1790	148	0
1562	4	2901	138	0
7616	8	7680	19	0
1625	8	7672	118	0
7626	8	7827	177	0
4421	2	4708	156	0
7258	5	7259	77	0
7584	8	7697	154	0
3527	2	4476	164	0
3450	8	7653	138	0
36	3	5176	99	0
4540	2	4331	177	0
3757	8	7736	96	0
6092	4	547	151	0
6383	5	7327	116	0
1789	8	7652	111	0
6291	4	1378	170	0
1802	4	2620	133	0
2299	2	4492	155	0
1206	8	7779	124	0
7097	5	7098	36	0
4224	1	4225	170	0
2046	4	774	148	0
3643	4	6275	108	0
2473	4	3607	174	0
2857	8	7677	89	0
6383	5	6634	67	0
649	8	7697	96	0
4292	2	4696	169	0
6807	5	6808	135	0
6114	4	6115	138	0
7356	5	6637	153	0
7609	8	7659	36	0
6602	5	6603	103	0
1633	8	7691	169	0
1979	8	7792	122	0
6428	5	6697	171	0
948	4	3368	146	0
3186	4	3769	152	0
6114	4	6115	137	0
7585	8	7659	57	0
5989	8	7724	97	0
3089	4	3151	106	0
6365	5	6366	72	0
7536	8	7720	136	0
1022	4	3149	168	0
712	4	2683	166	0
6405	5	6406	107	0
3903	1	4227	169	0
2186	8	7684	114	0
2782	3	5673	170	0
2881	4	1354	138	0
3522	4	6199	153	0
7082	5	7083	97	0
4473	2	4236	175	0
6097	4	6096	139	0
6132	4	6131	125	0
1557	8	7684	118	0
6430	5	6431	146	0
3907	1	3908	164	0
6710	5	6711	151	0
3594	8	7652	116	0
4510	2	4593	162	0
4858	2	4904	159	0
3267	9	9535	148	0
6932	5	6402	163	0
6204	4	6205	113	0
7801	8	7677	96	0
7798	8	7677	99	0
2542	8	7659	27	0
1541	3	5248	152	0
7626	8	7827	163	0
142	4	2842	169	0
1443	0	63	108	0
6262	4	6263	93	0
2941	4	2026	160	0
1408	4	1644	141	0
6889	5	6890	35	0
7673	8	7674	154	0
1116	8	7711	165	0
6217	4	3764	79	0
1376	8	7672	146	0
7608	8	7796	144	0
7074	5	7075	106	0
473	4	3491	175	0
7304	5	7305	138	0
7714	8	7655	169	0
6485	5	6644	140	0
6676	5	7116	147	0
3778	4	684	161	0
3123	4	3057	136	0
2266	8	7735	141	0
4901	2	5029	177	0
7258	5	7259	142	0
6816	5	7174	113	0
3474	4	3181	133	0
4459	2	4920	174	0
6573	5	6574	124	0
5989	8	7724	95	0
3617	4	2982	169	0
998	8	7677	120	0
2713	4	3284	130	0
3966	1	3871	172	0
2116	0	810	0	0
2082	4	1456	166	0
7061	5	7062	86	0
6147	4	5989	119	0
1905	8	7668	139	0
796	4	2391	113	0
6760	5	6761	34	0
7594	8	7652	118	0
2279	4	1259	129	0
7054	5	7055	54	0
6517	5	6518	92	0
7784	8	7736	140	0
6493	5	6981	74	0
6024	4	6025	119	0
3342	8	7719	104	0
7809	8	7677	142	0
6619	5	6620	53	0
7118	5	7119	57	0
4581	2	4715	171	0
1574	8	7659	163	0
7865	8	7674	49	0
2352	4	6138	133	0
7802	8	7663	177	0
3186	4	3769	153	0
2497	4	1732	162	0
2470	4	1005	112	0
7527	8	7653	65	0
1858	1	3931	156	0
3042	8	7781	111	0
7137	5	7138	115	0
7527	8	7653	124	0
1409	2	4310	156	0
485	5	7311	170	0
2642	8	7653	175	0
8555	9	8551	173	0
3196	8	7701	151	0
3662	4	337	80	0
2987	4	2939	131	0
3390	8	7743	167	0
6951	5	7182	62	0
148	4	3009	83	0
3301	4	184	168	0
1785	8	7652	164	0
160	2	4981	171	0
534	6	3865	112	0
2856	4	957	122	0
6217	4	3764	166	0
7757	8	7677	164	0
5991	8	7653	161	0
6142	4	1293	132	0
3647	8	7767	141	0
6104	4	1262	163	0
1452	4	1989	128	0
1707	4	3598	176	0
6383	5	6417	62	0
4523	2	4253	169	0
6092	4	547	137	0
6092	4	547	171	0
7389	5	7390	1	0
4943	2	4661	174	0
4340	2	4491	164	0
8637	9	8638	120	0
6807	5	7186	143	0
6081	4	6082	125	0
3745	0	123	102	0
2860	2	4291	163	0
6355	5	7274	128	0
932	4	761	142	0
5931	4	1081	139	0
483	4	2625	136	0
994	8	7677	119	0
3019	4	1615	125	0
6523	5	6524	120	0
2155	8	7684	161	0
6185	8	7663	122	0
7556	8	7803	23	0
7744	8	7663	40	0
7595	8	7663	127	0
10	2	4465	176	0
1230	4	164	122	0
3416	4	6073	153	0
1119	4	1882	164	0
4077	1	3858	174	0
3706	8	7681	162	0
7608	8	7796	35	0
4594	2	4769	168	0
7844	8	7684	91	0
7497	8	7659	130	0
2399	4	1600	177	0
2017	2	5038	175	0
3710	4	3663	147	0
2132	4	5976	137	0
5292	4	6022	173	0
7825	8	7677	94	0
4406	2	4236	177	0
4599	2	4920	177	0
6198	4	1010	146	0
7237	5	6662	173	0
7673	8	7674	149	0
7346	5	6356	101	0
3303	4	6302	113	0
209	0	210	128	0
2352	4	6138	173	0
6725	5	6726	170	0
1815	4	2945	87	0
403	4	3667	95	0
7673	8	7674	105	0
7630	8	7684	97	0
7069	5	7070	51	0
7801	8	7684	143	0
2969	2	4811	173	0
4399	2	4976	156	0
7045	5	7046	29	0
7507	8	7653	32	0
6800	5	6801	127	0
7553	8	7684	94	0
7642	8	7827	166	0
7798	8	7677	159	0
1789	8	7652	110	0
4379	2	4281	177	0
6091	4	1161	160	0
1220	8	7677	91	0
9903	9	9904	39	0
7802	8	7663	67	0
6341	5	6750	118	0
7577	8	7667	110	0
7758	8	7759	38	0
2052	8	7684	86	0
2436	4	2527	92	0
3135	3	5667	159	0
2340	5	6449	87	0
1557	8	7684	151	0
817	2	4757	162	0
2010	8	7684	167	0
7522	8	7681	85	0
7000	5	7001	143	0
2733	8	7813	161	0
2958	8	7734	164	0
443	5	6624	167	0
7629	8	7653	148	0
6546	5	7231	150	0
3399	3	5563	0	0
1891	3	5367	155	0
495	4	6200	172	0
708	8	7659	160	0
7861	8	7672	129	0
7315	5	7316	138	0
7636	8	7663	40	0
4571	2	5018	165	0
3439	4	98	141	0
6529	5	6530	149	0
1762	4	2730	156	0
4857	2	4236	168	0
2213	0	103	108	0
6434	5	6356	111	0
6475	5	6476	143	0
6762	5	6763	16	0
5999	4	2394	87	0
7369	5	7370	11	0
1543	4	3148	174	0
6710	5	6711	157	0
4533	2	4333	176	0
3725	2	4273	173	0
1543	4	3148	116	0
3136	8	7743	177	0
7515	9	10438	37	0
2663	4	3534	141	0
3364	4	6298	110	0
2612	4	2235	142	0
6214	4	908	140	0
385	1	4111	172	0
1210	4	223	151	0
1665	4	3182	151	0
1123	4	68	134	0
3801	4	1099	163	0
4134	1	4135	140	0
3942	1	4027	104	0
7758	8	7674	47	0
142	4	2842	162	0
1371	0	79	155	0
3594	8	7652	161	0
7571	8	7674	111	0
7623	8	7677	172	0
1537	4	3323	159	0
450	2	4823	161	0
7567	8	7653	114	0
2177	2	4944	175	0
7219	5	7220	8	0
7865	8	7674	123	0
3079	4	2245	174	0
3998	1	3954	145	0
2252	8	7659	176	0
7797	8	7653	85	0
2773	4	1520	176	0
7567	8	7653	2	0
7403	5	7404	134	0
6081	4	6082	128	0
6955	5	6956	98	0
6485	5	7191	14	0
6826	5	6827	110	0
7636	8	7719	139	0
6418	5	6860	175	0
7784	8	7665	155	0
7815	8	7677	156	0
7837	8	7761	169	0
3239	8	7654	154	0
3091	2	4236	176	0
5231	4	1121	142	0
3003	4	2050	126	0
3942	1	4073	123	0
1846	4	1998	162	0
3472	8	7659	173	0
6807	5	7186	48	0
6118	4	2432	140	0
7586	8	7663	12	0
4375	2	4376	174	0
236	8	7672	148	0
1738	4	2699	125	0
274	2	4698	176	0
2774	8	7701	160	0
7599	8	7674	157	0
4840	2	4357	174	0
7629	8	7654	137	0
4707	2	4425	177	0
3673	4	1583	140	0
2699	4	1738	156	0
6485	5	6768	88	0
2856	4	957	139	0
1989	4	1452	176	0
3998	1	3954	158	0
6150	4	2716	138	0
1339	8	7668	171	0
6219	4	3485	139	0
7559	8	7724	90	0
3706	8	7681	98	0
7617	8	7692	177	0
5990	4	1620	132	0
560	4	1886	155	0
1993	3	5246	160	0
7392	5	6918	94	0
7184	5	7185	93	0
911	1	4202	123	0
2843	4	3807	172	0
7572	8	7663	172	0
1754	1	4039	100	0
7127	5	7128	136	0
6247	4	571	140	0
2289	8	7652	152	0
7420	5	6520	152	0
3186	8	7785	173	0
4155	1	4232	140	0
6807	5	6907	67	0
4438	2	4272	168	0
612	8	7677	164	0
1296	8	7783	81	0
6800	5	6801	154	0
6010	4	3444	108	0
6271	4	6272	164	0
765	1	4210	168	0
7271	5	7272	125	0
2425	4	1093	170	0
76	7	2835	158	0
2220	8	7677	110	0
6062	4	6061	126	0
6110	4	1180	165	0
6110	4	1180	159	0
3008	4	3611	151	0
527	2	4267	166	0
7047	5	6396	96	0
3177	0	359	107	0
641	4	5431	122	0
2623	8	7846	169	0
7671	8	7753	106	0
7805	8	7691	144	0
1909	8	7659	165	0
811	8	7677	127	0
2656	4	2989	163	0
6990	5	6991	170	0
7074	5	7075	59	0
6201	4	3704	156	0
2534	2	4240	169	0
6172	4	6173	102	0
4045	1	3846	2	0
8908	9	8909	168	0
4154	1	3889	173	0
2488	4	1279	81	0
2335	1	3858	152	0
560	4	1886	142	0
2391	4	796	126	0
1591	4	2613	129	0
5636	3	5173	123	0
2378	4	6165	155	0
3812	6	4186	123	0
1625	8	7753	167	0
6128	4	3738	130	0
5973	4	717	154	0
6525	5	7335	165	0
2289	8	7665	117	0
2194	4	3343	156	0
7844	8	7681	88	0
6889	5	6890	142	0
7822	8	7652	174	0
3252	4	6243	107	0
1249	4	6111	100	0
132	2	4238	157	0
2545	4	6105	87	0
221	8	7774	177	0
6185	8	7663	128	0
884	4	1614	101	0
2248	8	7659	171	0
6602	5	6603	102	0
6383	5	7139	36	0
2151	4	1527	123	0
6383	5	6634	147	0
2163	4	3777	140	0
7864	8	7681	140	0
2341	0	812	25	0
396	4	6068	82	0
6771	5	6772	102	0
1296	8	7783	176	0
1633	8	7684	112	0
3008	4	3611	149	0
7650	8	7677	130	0
4990	2	4764	175	0
3807	4	2843	171	0
5966	4	6298	101	0
7201	5	7202	151	0
3624	4	460	135	0
431	4	2007	166	0
3838	1	3852	142	0
6688	5	5120	113	0
6304	4	3732	153	0
3903	1	4227	164	0
7187	5	7188	168	0
3764	4	6217	60	0
2463	0	79	118	0
3105	4	6318	126	0
6640	5	6641	87	0
1783	1	3895	176	0
3594	8	7652	142	0
3607	4	2473	155	0
6153	4	2940	124	0
2559	4	3528	156	0
6073	4	3416	135	0
7849	8	7813	176	0
4730	2	4542	168	0
7516	8	7781	88	0
6757	5	6758	70	0
4340	2	4238	162	0
2418	8	7663	47	0
870	4	3623	148	0
3496	8	7659	161	0
7777	8	7665	127	0
3293	4	565	168	0
2881	4	1354	161	0
7612	8	7653	163	0
7575	8	7813	173	0
3296	0	308	127	0
3829	1	3830	160	0
4269	2	4633	71	0
3168	4	3471	150	0
3662	4	337	100	0
554	4	912	129	0
4271	2	4238	175	0
6934	5	7123	175	0
221	8	7774	147	0
3799	8	7677	161	0
7836	8	7790	147	0
6568	5	6569	1	0
1447	4	2569	141	0
18	2	4683	176	0
6123	4	1597	173	0
7571	8	7653	56	0
4144	1	3967	153	0
3525	4	3109	159	0
1781	4	3509	150	0
1527	4	2151	126	0
1408	4	1644	159	0
4224	1	4225	110	0
3122	4	128	173	0
1530	2	5054	149	0
7008	5	7009	119	0
7809	8	7677	162	0
7271	5	7272	115	0
3606	0	1028	152	0
6357	5	6358	154	0
3708	4	2375	175	0
1550	2	4472	175	0
6855	5	7261	138	0
6850	5	6773	144	0
403	4	3667	173	0
7718	8	7652	133	0
7865	8	7674	145	0
1007	4	3752	126	0
3570	4	3291	134	0
3090	2	4787	170	0
7836	8	7677	172	0
7705	8	7681	97	0
481	8	7813	157	0
6022	4	5292	138	0
3703	4	1508	173	0
