2	19	0	1587	1587
41	47	10	161	161
28	1	169	1198	1198
22	15	32	622	622
488	1	2	968	968
145	3	40	1701	1701
46	61	55	749	749
10	9	22	1026	1026
1114	3	157	746	746
9	35	34	1634	1634
17	28	9	1541	1541
48	18	626	418	418
722	28	483	1025	1025
34	9	9	1080	1080
10	9	2	1277	1277
178	6	6	867	867
1145	9	1083	164	164
2	8	1592	957	957
22	9	10	619	619
0	9	9	1061	1061
601	20	105	1009	1009
2	74	1616	691	691
9	17	903	1392	1392
434	44	1702	1502	1502
4	9	9	508	508
9	66	22	1377	1377
482	74	77	1590	1590
1499	36	546	1783	1783
1	98	1436	277	277
1159	8	2	168	168
1687	36	1090	1029	1029
0	40	35	1035	1035
43	40	2	1657	1657
218	88	89	1787	1787
2	1	105	313	313
9	43	17	371	371
2	43	43	939	939
9	36	2136	921	921
55	0	35	1312	1312
997	8	1634	970	970
219	75	25	789	789
988	112	118	1371	1371
0	0	2	1658	1658
1140	45	297	1060	1060
1	9	9	507	507
6	31	127	1099	1099
14	8	9	592	592
244	1	2474	1772	1772
2	8	0	1263	1263
9	9	22	426	426
40	46	223	55	55
93	36	10	794	794
71	12	55	545	545
10	84	105	319	319
0	41	244	1650	1650
10	9	9	1163	1163
10	8	275	1453	1453
8	9	22	469	469
10	9	10	1781	1781
35	2	55	1811	1811
612	39	1	1853	1853
55	9	10	547	547
10	68	22	1392	1392
9	29	249	1238	1238
1889	3	90	1231	1231
62	124	9	1481	1481
22	33	9	239	239
142	8	85	995	995
10	102	2	947	947
318	67	0	1505	1505
9	20	55	245	245
1609	36	15	792	792
2	5	105	571	571
1578	3	2	556	556
2	36	85	544	544
433	20	10	1799	1799
2	44	157	797	797
2	2	0	1583	1583
9	47	1	458	458
35	36	2	1020	1020
9	9	535	484	484
0	8	368	1054	1054
55	17	394	1314	1314
10	9	1	455	455
274	57	2380	1379	1379
488	94	306	478	478
22	9	1	1487	1487
6	8	9	354	354
9	100	10	1021	1021
20	47	972	110	110
9	9	85	1430	1430
22	15	9	241	241
9	9	17	769	769
18	44	22	1067	1067
2	9	9	1289	1289
377	12	9	1488	1488
55	28	699	1159	1159
105	8	2	447	447
58	54	282	1121	1121
55	5	93	1260	1260
10	8	9	1180	1180
9	17	10	539	539
118	30	1200	1213	1213
105	4	2	529	529
2	36	10	1716	1716
10	10	2	1649	1649
55	9	6	841	841
488	72	2	950	950
6	45	105	840	840
9	37	93	1232	1232
1050	154	9	132	132
1	16	77	276	276
9	74	22	1499	1499
10	43	105	1423	1423
157	44	2	413	413
2	5	10	332	332
2	16	169	1724	1724
55	30	93	550	550
4	54	9	855	855
17	1	126	9	9
488	9	162	1301	1301
2	36	10	192	192
9	5	15	407	407
9	0	22	613	613
40	57	488	629	629
35	10	6	837	837
2	9	10	1287	1287
2	0	105	515	515
22	1	25	816	816
400	72	62	1126	1126
22	6	9	1463	1463
32	9	2	564	564
43	9	2	384	384
400	9	9	882	882
573	108	365	1523	1523
58	8	9	1821	1821
9	15	4	95	95
2	39	15	1053	1053
488	57	48	1584	1584
35	29	9	1624	1624
12	0	2	1181	1181
9	9	231	1227	1227
1	27	2758	1172	1172
1592	82	218	1314	1314
1792	9	22	1293	1293
524	30	118	37	37
200	54	488	603	603
944	9	130	544	544
178	15	6	893	893
15	87	1	1788	1788
9	35	22	853	853
2	2	0	722	722
9	9	55	474	474
235	62	10	1585	1585
168	54	17	243	243
1	54	10	774	774
34	67	9	341	341
9	9	22	791	791
2481	15	9	1642	1642
1	87	182	1538	1538
0	8	2	1030	1030
169	72	488	677	677
22	9	9	230	230
2479	107	9	1643	1643
9	5	10	1110	1110
693	49	1561	1798	1798
680	36	2	1224	1224
4	94	13	1173	1173
71	8	2	555	555
2	0	43	748	748
165	3	9	453	453
201	88	1981	1145	1145
488	9	2	1446	1446
0	49	9	134	134
10	9	2	1754	1754
75	8	105	1340	1340
1751	57	110	453	453
2	3	0	965	965
9	44	62	1531	1531
275	9	6	363	363
9	16	1688	1377	1377
10	80	2	1118	1118
10	9	14	1075	1075
40	57	488	1792	1792
1	39	300	1693	1693
79	28	46	269	269
9	9	2	1460	1460
71	15	35	670	670
10	9	9	1110	1110
938	46	9	1242	1242
0	36	2	1552	1552
580	39	2	823	823
40	71	433	1807	1807
9	27	0	573	573
2146	87	1	1509	1509
0	36	2	775	775
46	39	0	1417	1417
118	72	476	686	686
2199	8	46	1496	1496
40	9	291	173	173
231	9	9	1464	1464
22	88	9	343	343
2	20	10	788	788
2	20	105	320	320
2364	3	9	1147	1147
979	41	9	1833	1833
110	1	219	400	400
10	45	2	26	26
2	39	0	1462	1462
1993	0	2	724	724
2	65	55	768	768
1751	1	218	1134	1134
10	44	105	1174	1174
306	47	980	421	421
10	1	2	1246	1246
71	20	9	1012	1012
10	39	55	252	252
2	23	1289	1797	1797
40	9	9	1802	1802
2	0	73	1543	1543
9	16	22	498	498
9	89	1763	1022	1022
34	1	9	1339	1339
2	43	8	1797	1797
2	9	750	944	944
79	48	2	25	25
22	9	9	1062	1062
2	8	55	551	551
75	9	9	28	28
9	10	561	1149	1149
1	5	55	1027	1027
17	3	281	986	986
951	2	9	106	106
302	36	2	318	318
10	67	2647	1617	1617
24	72	2481	1456	1456
0	5	6	1592	1592
2	3	285	1110	1110
1161	47	117	363	363
9	8	93	865	865
1	35	42	1114	1114
0	16	84	711	711
22	44	2304	956	956
0	8	2	1313	1313
9	20	22	1644	1644
127	5	270	28	28
555	9	22	1350	1350
9	5	22	1743	1743
2	9	116	813	813
10	44	6	874	874
0	10	9	1721	1721
1436	31	9	277	277
17	89	9	1194	1194
488	10	2	628	628
105	54	4	37	37
71	15	2	1224	1224
55	72	703	1159	1159
2587	8	488	1610	1610
884	1	9	89	89
105	30	476	1575	1575
118	5	531	1477	1477
76	15	77	906	906
2570	62	2175	1498	1498
191	14	42	851	851
662	88	2	1838	1838
45	15	2	1240	1240
9	9	831	1256	1256
157	0	2	368	368
35	43	2	972	972
18	9	2	1602	1602
10	17	179	6	6
2	1	520	462	462
291	35	1310	1228	1228
105	36	392	574	574
1586	19	1464	1203	1203
9	26	14	1076	1076
600	36	201	42	42
998	41	360	1274	1274
1023	21	2	1668	1668
70	30	42	20	20
9	31	17	1673	1673
46	57	488	710	710
17	0	6	1184	1184
17	9	9	1172	1172
22	1	9	1536	1536
722	76	483	1724	1724
2	26	55	1021	1021
8	9	2	1231	1231
105	30	2	1029	1029
9	85	17	1641	1641
22	51	9	304	304
79	51	9	651	651
52	47	9	1088	1088
157	124	580	413	413
4	20	2	1167	1167
0	3	2	332	332
55	9	93	1084	1084
441	36	22	1767	1767
105	36	10	1613	1613
105	33	6	851	851
55	36	2	323	323
10	9	9	278	278
110	1	10	315	315
55	35	332	638	638
34	19	9	1400	1400
10	3	9	1811	1811
118	22	9	400	400
15	34	1	1835	1835
9	13	22	952	952
2	25	10	1671	1671
10	9	488	710	710
1073	57	434	1434	1434
1076	36	2	333	333
22	100	428	1295	1295
105	51	1	428	428
1255	90	4	305	305
0	8	2	569	569
524	2	768	1017	1017
996	87	165	1818	1818
9	9	22	1509	1509
219	36	2	1835	1835
93	44	848	294	294
35	100	626	670	670
623	47	67	676	676
